acquisition,configuration,family,seed,transformation,kind,magnitude_px,direction,dx_px,dy_px,scale,checkpoint_sha256,n_samples,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,identity_map_50,absolute_delta_map_50,relative_drop_map_50
fhl_0407_0408,stage_b_fam,current_stage_b,41,scale_090,scale,,,0,0,0.9,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.16815374791622162,0.4550589621067047,0.0801987498998642,0.16815374791622162,-1.0,-1.0,0.1319485604763031,0.3454006016254425,0.4238377809524536,0.4543400704860687,0.0007188916206359863,-0.0015822765090186548
fhl_0407_0408,stage_b_fam,current_stage_b,41,scale_110,scale,,,0,0,1.1,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.17469662427902222,0.463392049074173,0.07802356779575348,0.17469662427902222,-1.0,-1.0,0.1386251300573349,0.3482195734977722,0.42482689023017883,0.4543400704860687,0.009051978588104248,-0.019923355160860298
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_08_down,translation,8,down,0,8,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.17206472158432007,0.45997974276542664,0.08171229064464569,0.17206472158432007,-1.0,-1.0,0.13902077078819275,0.34965381026268005,0.4246290922164917,0.4543400704860687,0.00563967227935791,-0.012412887714976128
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_08_left,translation,8,left,-8,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.16975773870944977,0.44204363226890564,0.08309684693813324,0.16975773870944977,-1.0,-1.0,0.13125617802143097,0.3469831943511963,0.4169139564037323,0.4543400704860687,-0.012296438217163086,0.02706439298653084
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_08_right,translation,8,right,8,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.17406430840492249,0.4590666890144348,0.07484780997037888,0.17406430840492249,-1.0,-1.0,0.1340257227420807,0.34500494599342346,0.4164688289165497,0.4543400704860687,0.004726618528366089,-0.010403261423341748
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_08_up,translation,8,up,0,-8,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1684756875038147,0.4540026783943176,0.07653222978115082,0.1684756875038147,-1.0,-1.0,0.13135509192943573,0.34248268604278564,0.4238872528076172,0.4543400704860687,-0.00033739209175109863,0.0007425981410579633
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_16_down,translation,16,down,0,16,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.18230003118515015,0.4968498945236206,0.08801359683275223,0.18230003118515015,-1.0,-1.0,0.14193867146968842,0.3572205603122711,0.43071216344833374,0.4543400704860687,0.04250982403755188,-0.09356388925166428
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_16_left,translation,16,left,-16,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.16758814454078674,0.43412333726882935,0.08189038932323456,0.16758814454078674,-1.0,-1.0,0.12917903065681458,0.35168150067329407,0.41676557064056396,0.4543400704860687,-0.02021673321723938,0.044496918785109175
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_16_right,translation,16,right,16,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1718166023492813,0.46715205907821655,0.08235808461904526,0.1718166023492813,-1.0,-1.0,0.1285855621099472,0.34317508339881897,0.4117705225944519,0.4543400704860687,0.012811988592147827,-0.028199116530578338
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_16_up,translation,16,up,0,-16,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1746836006641388,0.4580313265323639,0.07937005162239075,0.1746836006641388,-1.0,-1.0,0.1345202773809433,0.3451533019542694,0.4231454133987427,0.4543400704860687,0.003691256046295166,-0.008124434286296018
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_32_down,translation,32,down,0,32,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1955888271331787,0.5196016430854797,0.10200458765029907,0.1955888271331787,-1.0,-1.0,0.13961423933506012,0.3641444146633148,0.42893174290657043,0.4543400704860687,0.06526157259941101,-0.14364036288851195
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_32_left,translation,32,left,-32,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1676328331232071,0.4548082649707794,0.08078697323799133,0.1676328331232071,-1.0,-1.0,0.1314045488834381,0.35217607021331787,0.4149357080459595,0.4543400704860687,0.00046819448471069336,-0.001030493489622878
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_32_right,translation,32,right,32,0,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.1754787415266037,0.4805264472961426,0.07824409753084183,0.1754787415266037,-1.0,-1.0,0.1319485604763031,0.349258154630661,0.4163699448108673,0.4543400704860687,0.026186376810073853,-0.05763607154891436
fhl_0407_0408,stage_b_fam,current_stage_b,41,translate_32_up,translation,32,up,0,-32,1.0,4689cc606e8f91627c0867355739f90d2bc4a4932cecc78533f7b4dee6a09a81,1035,0.17962169647216797,0.47060534358024597,0.08547095209360123,0.17962169647216797,-1.0,-1.0,0.13570721447467804,0.344114750623703,0.4146389663219452,0.4543400704860687,0.016265273094177246,-0.03579977675483497
fhl_0407_0408,stage_b_fam,current_stage_b,42,identity,identity,0,identity,0,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07055126875638962,0.22954361140727997,0.021095572039484978,0.07055126875638962,-1.0,-1.0,0.07987141609191895,0.20098911225795746,0.26988130807876587,0.22954361140727997,0.0,0.0
fhl_0407_0408,stage_b_fam,current_stage_b,42,scale_090,scale,,,0,0,0.9,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07309447973966599,0.23883682489395142,0.020983858034014702,0.07309447973966599,-1.0,-1.0,0.07749752700328827,0.20489613711833954,0.2743817865848541,0.22954361140727997,0.009293213486671448,-0.0404856115563263
fhl_0407_0408,stage_b_fam,current_stage_b,42,scale_110,scale,,,0,0,1.1,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07002376765012741,0.2213495820760727,0.020445533096790314,0.07002376765012741,-1.0,-1.0,0.07858555763959885,0.20173096656799316,0.2793768644332886,0.22954361140727997,-0.008194029331207275,0.03569704807278902
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_08_down,translation,8,down,0,8,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07711850851774216,0.24482305347919464,0.023576242849230766,0.07711850851774216,-1.0,-1.0,0.08387734740972519,0.20969337224960327,0.275667667388916,0.22954361140727997,0.015279442071914673,-0.06656444053589586
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_08_left,translation,8,left,-8,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.06648758798837662,0.21611249446868896,0.020698508247733116,0.06648758798837662,-1.0,-1.0,0.0753709226846695,0.19792285561561584,0.2689911127090454,0.22954361140727997,-0.013431116938591003,0.05851226638915308
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_08_right,translation,8,right,8,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07524597644805908,0.24073448777198792,0.0212561022490263,0.07524597644805908,-1.0,-1.0,0.08278931677341461,0.20657764375209808,0.27769535779953003,0.22954361140727997,0.011190876364707947,-0.04875272413856005
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_08_up,translation,8,up,0,-8,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.06662990897893906,0.2208421230316162,0.018161049112677574,0.06662990897893906,-1.0,-1.0,0.07314539700746536,0.1936696320772171,0.2685459852218628,0.22954361140727997,-0.008701488375663757,0.03790777849279664
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_16_down,translation,16,down,0,16,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.0846756100654602,0.26287558674812317,0.027668742462992668,0.0846756100654602,-1.0,-1.0,0.08911968022584915,0.2173095941543579,0.28328388929367065,0.22954361140727997,0.0333319753408432,-0.1452097714089815
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_16_left,translation,16,left,-16,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.06508687138557434,0.21595549583435059,0.021614108234643936,0.06508687138557434,-1.0,-1.0,0.07453016936779022,0.19535113871097565,0.26552918553352356,0.22954361140727997,-0.013588115572929382,0.05919622632764083
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_16_right,translation,16,right,16,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07610561698675156,0.23470082879066467,0.0229642391204834,0.07610561698675156,-1.0,-1.0,0.08145400881767273,0.20727002620697021,0.2816023826599121,0.22954361140727997,0.005157217383384705,-0.02246726603178791
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_16_up,translation,16,up,0,-16,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.06764858961105347,0.22612400352954865,0.01802668534219265,0.06764858961105347,-1.0,-1.0,0.07235410809516907,0.19376854598522186,0.27047479152679443,0.22954361140727997,-0.0034196078777313232,0.014897421264597524
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_32_down,translation,32,down,0,32,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.08925152570009232,0.26785337924957275,0.03244279697537422,0.08925152570009232,-1.0,-1.0,0.09545005112886429,0.2245796173810959,0.2862512469291687,0.22954361140727997,0.038309767842292786,-0.16689537821342212
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_32_left,translation,32,left,-32,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07069802284240723,0.22568155825138092,0.02320214733481407,0.07069802284240723,-1.0,-1.0,0.07729970663785934,0.19742828607559204,0.27022749185562134,0.22954361140727997,-0.003862053155899048,0.016824921121618996
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_32_right,translation,32,right,32,0,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.07647484540939331,0.22897237539291382,0.0235592033714056,0.07647484540939331,-1.0,-1.0,0.08555885404348373,0.21488624811172485,0.28076162934303284,0.22954361140727997,-0.0005712360143661499,0.002488572915900517
fhl_0407_0408,stage_b_fam,current_stage_b,42,translate_32_up,translation,32,up,0,-32,1.0,c305e9d97b98e586351246127e43b49e9fc5a73f59508d6d314f4f0f1a6ad9a3,1035,0.06803963333368301,0.21380437910556793,0.022428128868341446,0.06803963333368301,-1.0,-1.0,0.07383778691291809,0.20356082916259766,0.2744807004928589,0.22954361140727997,-0.015739232301712036,0.06856750316516483
fhl_0407_0408,stage_b_fam,current_stage_b,43,identity,identity,0,identity,0,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16019661724567413,0.38838112354278564,0.1007460281252861,0.16019661724567413,-1.0,-1.0,0.12403561174869537,0.32492581009864807,0.3700791299343109,0.38838112354278564,0.0,0.0
fhl_0407_0408,stage_b_fam,current_stage_b,43,scale_090,scale,,,0,0,0.9,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16442154347896576,0.4025653600692749,0.10083819180727005,0.16442154347896576,-1.0,-1.0,0.1275469809770584,0.32289811968803406,0.3726508319377899,0.38838112354278564,0.014184236526489258,-0.036521436461951697
fhl_0407_0408,stage_b_fam,current_stage_b,43,scale_110,scale,,,0,0,1.1,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16474750638008118,0.39719900488853455,0.10271681845188141,0.16474750638008118,-1.0,-1.0,0.1355588585138321,0.3283877372741699,0.37106823921203613,0.38838112354278564,0.008817881345748901,-0.022704196499852516
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_08_down,translation,8,down,0,8,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16282479465007782,0.4025934636592865,0.09686195850372314,0.16282479465007782,-1.0,-1.0,0.12457962334156036,0.32363995909690857,0.37126606702804565,0.38838112354278564,0.014212340116500854,-0.03659379731655564
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_08_left,translation,8,left,-8,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16388167440891266,0.40609198808670044,0.09594276547431946,0.16388167440891266,-1.0,-1.0,0.13056379556655884,0.32759642601013184,0.3706726133823395,0.38838112354278564,0.017710864543914795,-0.04560176453056605
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_08_right,translation,8,right,8,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.1593749076128006,0.38643938302993774,0.100420743227005,0.1593749076128006,-1.0,-1.0,0.12799209356307983,0.3226013779640198,0.3672601282596588,0.38838112354278564,-0.0019417405128479004,0.004999574889571043
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_08_up,translation,8,up,0,-8,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16041199862957,0.38273191452026367,0.10410327464342117,0.16041199862957,-1.0,-1.0,0.1265084147453308,0.3246290683746338,0.3711671531200409,0.38838112354278564,-0.005649209022521973,0.014545529326941227
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_16_down,translation,16,down,0,16,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.1600864827632904,0.4004390835762024,0.08964172005653381,0.1600864827632904,-1.0,-1.0,0.12002967298030853,0.32304647564888,0.3685459792613983,0.38838112354278564,0.012057960033416748,-0.031046720096550712
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_16_left,translation,16,left,-16,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16639405488967896,0.4129233658313751,0.09551282227039337,0.16639405488967896,-1.0,-1.0,0.13026706874370575,0.32626113295555115,0.3740355968475342,0.38838112354278564,0.024542242288589478,-0.0631911305696756
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_16_right,translation,16,right,16,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.160207137465477,0.38900917768478394,0.09766614437103271,0.160207137465477,-1.0,-1.0,0.12843719124794006,0.3160732090473175,0.3644411563873291,0.38838112354278564,0.000628054141998291,-0.0016171077941925312
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_16_up,translation,16,up,0,-16,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16346417367458344,0.3934766352176666,0.10604117810726166,0.16346417367458344,-1.0,-1.0,0.1278437227010727,0.3220079243183136,0.36948564648628235,0.38838112354278564,0.0050955116748809814,-0.013119874695248002
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_32_down,translation,32,down,0,32,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.16227003931999207,0.4049330949783325,0.09825152903795242,0.16227003931999207,-1.0,-1.0,0.12265083938837051,0.32037585973739624,0.3649356961250305,0.38838112354278564,0.016551971435546875,-0.04261785764601776
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_32_left,translation,32,left,-32,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.15735949575901031,0.38568514585494995,0.09389544278383255,0.15735949575901031,-1.0,-1.0,0.12878338992595673,0.32982194423675537,0.38180020451545715,0.38838112354278564,-0.0026959776878356934,0.006941577549503879
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_32_right,translation,32,right,32,0,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.158442884683609,0.3873787820339203,0.09837570786476135,0.158442884683609,-1.0,-1.0,0.1311572641134262,0.32393670082092285,0.3665182888507843,0.38838112354278564,-0.0010023415088653564,0.0025808193243844263
fhl_0407_0408,stage_b_fam,current_stage_b,43,translate_32_up,translation,32,up,0,-32,1.0,6b643ad11b2c693d07bd46b19f2a2acfdabb619a693dc67bc09027a66e436a65,1035,0.1657361090183258,0.40917322039604187,0.09684918075799942,0.1657361090183258,-1.0,-1.0,0.13358061015605927,0.3168644905090332,0.3647378981113434,0.38838112354278564,0.020792096853256226,-0.053535291992546294
fhl_0407_0408,stage_b_fam,current_stage_b,44,identity,identity,0,identity,0,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.1052635982632637,0.2966063320636749,0.05871140584349632,0.1052635982632637,-1.0,-1.0,0.10178041458129883,0.30598416924476624,0.37720078229904175,0.2966063320636749,0.0,0.0
fhl_0407_0408,stage_b_fam,current_stage_b,44,scale_090,scale,,,0,0,0.9,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.09815347194671631,0.2790599465370178,0.053158581256866455,0.09815347194671631,-1.0,-1.0,0.09866468608379364,0.3027695417404175,0.37665677070617676,0.2966063320636749,-0.017546385526657104,0.059157150842249304
fhl_0407_0408,stage_b_fam,current_stage_b,44,scale_110,scale,,,0,0,1.1,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10038977116346359,0.28338608145713806,0.05403933674097061,0.10038977116346359,-1.0,-1.0,0.09540059417486191,0.3030168116092682,0.3708704113960266,0.2966063320636749,-0.013220250606536865,0.0445717072678636
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_08_down,translation,8,down,0,8,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.1046031266450882,0.29718682169914246,0.05903948098421097,0.1046031266450882,-1.0,-1.0,0.09846686571836472,0.30850642919540405,0.38100889325141907,0.2966063320636749,0.0005804896354675293,-0.0019571046626978643
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_08_left,translation,8,left,-8,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.1051158756017685,0.2998572587966919,0.05808065086603165,0.1051158756017685,-1.0,-1.0,0.09990108758211136,0.31241345405578613,0.3830365836620331,0.2966063320636749,0.0032509267330169678,-0.010960409072855075
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_08_right,translation,8,right,8,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.11229923367500305,0.29473358392715454,0.07162126153707504,0.11229923367500305,-1.0,-1.0,0.10375865548849106,0.3122156262397766,0.3775469958782196,0.2966063320636749,-0.0018727481365203857,0.006313918261591082
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_08_up,translation,8,up,0,-8,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10616276413202286,0.29916563630104065,0.05944723263382912,0.10616276413202286,-1.0,-1.0,0.09648862481117249,0.3055885136127472,0.3757171034812927,0.2966063320636749,0.0025593042373657227,-0.008628623062626645
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_16_down,translation,16,down,0,16,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.11239443719387054,0.3134523630142212,0.06183261424303055,0.11239443719387054,-1.0,-1.0,0.10301681607961655,0.3189416527748108,0.3867952525615692,0.2966063320636749,0.016846030950546265,-0.05679592486558847
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_16_left,translation,16,left,-16,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10578344017267227,0.3029564619064331,0.05313946306705475,0.10578344017267227,-1.0,-1.0,0.09935706853866577,0.31646883487701416,0.38051435351371765,0.2966063320636749,0.006350129842758179,-0.02140928616923439
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_16_right,translation,16,right,16,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10718890279531479,0.3025612235069275,0.05822889134287834,0.10718890279531479,-1.0,-1.0,0.09965381026268005,0.3099406659603119,0.3759644031524658,0.2966063320636749,0.0059548914432525635,-0.020076750896788603
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_16_up,translation,16,up,0,-16,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10813345015048981,0.3007127642631531,0.057978663593530655,0.10813345015048981,-1.0,-1.0,0.09688427299261093,0.30727002024650574,0.37151336669921875,0.2966063320636749,0.004106432199478149,-0.01384472196162214
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_32_down,translation,32,down,0,32,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.12318029999732971,0.3380824625492096,0.07099323719739914,0.12318029999732971,-1.0,-1.0,0.10405538976192474,0.3323442041873932,0.38897132873535156,0.2966063320636749,0.04147613048553467,-0.13983562049049797
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_32_left,translation,32,left,-32,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.1009056344628334,0.2963704466819763,0.052054498344659805,0.1009056344628334,-1.0,-1.0,0.09693372994661331,0.31132543087005615,0.37205737829208374,0.2966063320636749,-0.0002358853816986084,0.0007952810044795974
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_32_right,translation,32,right,32,0,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.1058448776602745,0.29459917545318604,0.06053321063518524,0.1058448776602745,-1.0,-1.0,0.09841740876436234,0.31824925541877747,0.3744312524795532,0.2966063320636749,-0.0020071566104888916,0.006767072693707694
fhl_0407_0408,stage_b_fam,current_stage_b,44,translate_32_up,translation,32,up,0,-32,1.0,0e89d6568c75de2c55149b178718ff8789cd8f2a1e43456974fa257750ce9b85,1035,0.10178881883621216,0.29872065782546997,0.05130210146307945,0.10178881883621216,-1.0,-1.0,0.0918397605419159,0.291691392660141,0.35939663648605347,0.2966063320636749,0.002114325761795044,-0.00712839050698737
fhl_0407_0408,stage_b_rcra,current_stage_b,40,identity,identity,0,identity,0,0,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.24120786786079407,0.5408174395561218,0.17956674098968506,0.24120786786079407,-1.0,-1.0,0.17418397963047028,0.4147873520851135,0.4583580493927002,0.5408174395561218,0.0,0.0
fhl_0407_0408,stage_b_rcra,current_stage_b,40,scale_090,scale,,,0,0,0.9,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.24261295795440674,0.5457335710525513,0.169831782579422,0.24261295795440674,-1.0,-1.0,0.16953511536121368,0.4137982130050659,0.4554896056652069,0.5408174395561218,0.004916131496429443,-0.009090186700459177
fhl_0407_0408,stage_b_rcra,current_stage_b,40,scale_110,scale,,,0,0,1.1,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2387426346540451,0.5352910757064819,0.17122098803520203,0.2387426346540451,-1.0,-1.0,0.17586548626422882,0.4154302775859833,0.4541543126106262,0.5408174395561218,-0.005526363849639893,0.010218538540797942
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_08_down,translation,8,down,0,8,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.23880639672279358,0.5413705110549927,0.17030325531959534,0.23880639672279358,-1.0,-1.0,0.1674579679965973,0.417161226272583,0.4581107795238495,0.5408174395561218,0.0005530714988708496,-0.001022658402666869
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_08_left,translation,8,left,-8,0,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.24231192469596863,0.54572594165802,0.1731584221124649,0.24231192469596863,-1.0,-1.0,0.17457962036132812,0.41656774282455444,0.4529673457145691,0.5408174395561218,0.004908502101898193,-0.009076079547151563
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_08_right,translation,8,right,8,0,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2468523383140564,0.543106734752655,0.1860135793685913,0.2468523383140564,-1.0,-1.0,0.1751236468553543,0.41473788022994995,0.4600890278816223,0.5408174395561218,0.002289295196533203,-0.0042330276893662155
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_08_up,translation,8,up,0,-8,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2418309897184372,0.5347000360488892,0.17746025323867798,0.2418309897184372,-1.0,-1.0,0.17700296640396118,0.4128091037273407,0.45158258080482483,0.5408174395561218,-0.006117403507232666,0.01131140207359724
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_16_down,translation,16,down,0,16,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.23481442034244537,0.5444850325584412,0.15633311867713928,0.23481442034244537,-1.0,-1.0,0.16419386863708496,0.41369929909706116,0.4532146453857422,0.5408174395561218,0.003667593002319336,-0.006781573104095031
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_16_left,translation,16,left,-16,0,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2404789924621582,0.5352831482887268,0.17479099333286285,0.2404789924621582,-1.0,-1.0,0.17828881740570068,0.415677547454834,0.4505934715270996,0.5408174395561218,-0.0055342912673950195,0.010233196754781636
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_16_right,translation,16,right,16,0,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.24288654327392578,0.5490065217018127,0.16777954995632172,0.24288654327392578,-1.0,-1.0,0.17072205245494843,0.4028189778327942,0.44940653443336487,0.5408174395561218,0.008189082145690918,-0.01514204525729078
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_16_up,translation,16,up,0,-16,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2458859086036682,0.5450930595397949,0.17948515713214874,0.2458859086036682,-1.0,-1.0,0.1792779415845871,0.40905043482780457,0.4518793225288391,0.5408174395561218,0.004275619983673096,-0.007905847095430815
fhl_0407_0408,stage_b_rcra,current_stage_b,40,translate_32_down,translation,32,down,0,32,1.0,304bb429c36adc87fa4f3512f8eca588fe657792455b8254e2bb1fea0002e2fd,1035,0.2351689636707306,0.5370347499847412,0.15520784258842468,0.2351689636707306,-1.0,-1.0,0.16884273290634155,0.41186943650245667,0.4498021900653839,0.5408174395561218,-0.0037826895713806152,0.006994392737196629
